Date,Workload sum, Scheduled Hours (Sum) , Planned Absences(Sum) , Unplanned Absences (Sum) , Unpaid Absences (Sum) ,Max Temp (�C),Max Temp Flag,Min Temp (�C),Min Temp Flag,Mean Temp (�C),Mean Temp Flag,Heat Deg Days (�C),Heat Deg Days Flag,Cool Deg Days (�C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
6/22/2019,5,3216.97,463,198.14,111.35,19.5,0,13.2,0,16.4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,11,0,41,0
6/23/2019,171,6120.95,797.97,503.38,235.66,19,0,11.9,0,15.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2019,60264,9216.63,1127.03,705.74,308.45,19.9,0,12.1,0,16,0,2,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0
6/25/2019,44015,10202.25,1225.7,711.8,263.04,21.2,0,10.7,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2019,38350,9804.53,1313.19,689.6,308.67,21.4,0,13.4,0,17.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0,22,0,33,0
6/27/2019,32843,9902.29,1508.67,692.93,391.83,20.3,0,13.2,0,16.8,0,1.2,0,0,0,15.4,0,0,0,15.4,0,0,0,13,0,33,0
6/28/2019,33381,7826.31,1091.18,590.58,260.04,19.3,0,13.2,0,16.3,0,1.7,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0
6/29/2019,2,3235.99,553.96,199.07,126.88,21.6,0,13.5,0,17.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2019,0,5530.94,998.73,494.69,335.99,22.5,0,10.1,0,16.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019,1400,592,72,114.4,0,24.4,0,12.6,0,18.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,19,0,37,0
7/2/2019,72004,8802.82,1449.07,942,54.14,20,0,13.7,0,16.9,0,1.1,0,0,0,2.8,0,0,0,2.8,0,0,0,10,0,46,0
7/3/2019,43782,9140.81,1500.48,821.01,46.63,21.1,0,14.8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,32,0
7/4/2019,39236,9910.01,1734,897.35,37.24,19.8,0,14.5,0,17.2,0,0.8,0,0,0,0,0,0,0,0,0,0,0,11,0,33,0
7/5/2019,33484,7801.49,1339.5,859.37,22.06,17.9,0,13.7,0,15.8,0,2.2,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
7/6/2019,45,3221,594.99,285.81,32.32,20.3,0,12.4,0,16.4,0,1.6,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0
7/7/2019,54,6142.92,853,826.09,18.49,18.6,0,13.8,0,16.2,0,1.8,0,0,0,2.6,0,0,0,2.6,0,0,0,10,0,32,0
7/8/2019,60865,9210.68,1316.25,944.19,36.97,21.4,0,11.1,0,16.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2019,44022,10244.82,1386.84,1029.26,27.2,22.8,0,13.3,0,18.1,0,0,0,0.1,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0
7/10/2019,37503,9812.92,1360.47,913.88,32.67,22,0,15.9,0,19,0,0,0,1,0,14.4,0,0,0,14.4,0,0,0,10,0,32,0
7/11/2019,33044,9884.83,1542,1011.28,55.59,23,0,14.5,0,18.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,20,0,39,0
7/12/2019,34397,7814.94,1232.25,869.18,24.88,22.6,0,13.8,0,18.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
7/13/2019,1,3260.96,626.67,375.93,32.97,24.6,0,15.4,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,33,0
7/14/2019,317,6116.91,883,840.54,46.1,23.5,0,14,0,18.8,0,0,0,0.8,0,0.4,0,0,0,0.4,0,0,0,20,0,42,0
7/15/2019,63769,9232.16,1388.25,923.5,77.42,23.7,0,14,0,18.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,19,0,46,0
7/16/2019,43888,10189.19,1480.11,863.79,120.67,24.2,0,14.5,0,19.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,19,0,39,0
7/17/2019,45416,9801.17,1462.5,887.46,104.51,22.5,0,14.7,0,18.6,0,0,0,0.6,0,6.8,0,0,0,6.8,0,0,0,25,0,50,0
7/18/2019,41758,9876.25,1651.63,952.08,86.44,21.1,0,15.2,0,18.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,24,0,59,0
7/19/2019,44273,7764.18,1312.76,765.42,68.14,19.7,0,13.6,0,16.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0,28,0,45,0
7/20/2019,3,3226.97,575.22,355.27,30.8,22.8,0,10.4,0,16.6,0,1.4,0,0,0,0,0,0,0,0,0,0,0,24,0,39,0
7/21/2019,813,6096.94,965,864.81,76.99,28.5,0,11.6,0,20.1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/2019,70176,9254.02,1410,825.59,116.64,26.4,0,14.4,0,20.4,0,0,0,2.4,0,0,0,0,0,0,0,0,0,11,0,33,0
7/23/2019,48742,10173.41,1520.25,849.91,111.62,23.6,0,14.1,0,18.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,19,0,45,0
7/24/2019,42894,9750.28,1525.35,827.11,102.48,23.2,0,14.4,0,18.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,27,0,41,0
7/25/2019,40454,9849.25,1573.49,890.7,104.08,23.8,0,14.6,0,19.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/2019,38196,7724.09,1231.18,787.49,79.37,29.2,0,14.4,0,21.8,0,0,0,3.8,0,0,0,0,0,0,0,0,0,19,0,35,0
7/27/2019,9,3225.97,643.5,296.06,58.15,22.9,0,17.2,0,20.1,0,0,0,2.1,0,2.4,0,0,0,2.4,0,0,0,25,0,50,0
7/28/2019,380,6256.93,1017.33,888.48,112.78,23.2,0,12.6,0,17.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0,28,0,32,0
7/29/2019,63684,9434.7,1492.48,967.76,172.07,22.8,0,14.4,0,18.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,25,0,32,0
7/30/2019,44438,10149.05,1600.5,882.09,162.15,23.3,0,15.2,0,19.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,11,0,45,0
7/31/2019,36816,9648.82,1494.52,797.87,189.36,23.4,0,17.4,0,20.4,0,0,0,2.4,0,0,0,0,0,0,0,0,0,22,0,32,0
8/1/2019,32345,9589.75,1604.67,823.16,163.65,24.9,0,16.1,0,20.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,10,0,37,0
8/2/2019,35813,7269.82,1412.25,663.66,102.52,25.2,0,16.9,0,21.1,0,0,0,3.1,0,5.2,0,0,0,5.2,0,0,0,16,0,37,0
8/3/2019,1,3260.93,730.74,332.38,99.1,23.6,0,13.8,0,18.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,31,0,32,0
8/4/2019,0,5618.96,1009.33,929.27,105.97,24.5,0,14.5,0,19.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,29,0,35,0
8/5/2019,1620,584,136.12,64,0,25.4,0,12.9,0,19.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/2019,71412,8910.05,1390.61,789.78,75.3,24.7,0,13.9,0,19.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,20,0,39,0
8/7/2019,42654,9108.94,1567.6,702.07,102.86,25.8,0,13.9,0,19.9,0,0,0,1.9,0,0,0,0,0,0,0,0,0,20,0,33,0
8/8/2019,36428,9588.47,1737.03,778.11,137.03,23.2,0,14.5,0,18.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,12,0,39,0
8/9/2019,35449,7358.9,1398.12,647.48,105.57,22.6,0,16.2,0,19.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,11,0,33,0
8/10/2019,108,3261.21,528.15,380.22,60.43,19.9,0,16.1,0,18,0,0,0,0,0,3.2,0,0,0,3.2,0,0,0,0,0,0,0
8/11/2019,507,6285.96,1026.9,738.31,125.54,20.9,0,15.1,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,14,0,32,0
8/12/2019,61401,9324.06,1555.5,865.82,174.22,23.3,0,14,0,18.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,21,0,37,0
8/13/2019,44306,10139.03,1606.29,777.06,183.69,23.8,0,11.9,0,17.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/14/2019,39450,9560.71,1491.01,776.2,122.47,24.6,0,13.7,0,19.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2019,32460,9621.78,1716.98,815.54,144.13,23.9,0,14.2,0,19.1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,21,0,32,0
8/16/2019,36121,7288.57,1425.92,653.21,118.96,22.1,0,14.2,0,18.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,22,0,32,0
8/17/2019,6,3241.93,623,312.04,114.77,21.7,0,17,0,19.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,19,0,32,0
8/18/2019,468,6290.96,1189.93,739.75,141.44,22.2,0,14.4,0,18.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,12,0,35,0
8/19/2019,60932,9300.88,1658,825.84,171.47,23.4,0,13.4,0,18.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,13,0,33,0
8/20/2019,42560,10239.77,1835.1,914.83,183.23,25.1,0,11.8,0,18.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2019,39463,9572.77,1738.85,750.73,220.42,19.8,0,15.7,0,17.8,0,0.2,0,0,0,12.4,0,0,0,12.4,0,0,0,11,0,32,0
8/22/2019,35703,9607.73,1897.55,803.98,143.8,20.6,0,14.7,0,17.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,29,0,45,0
8/23/2019,38469,7324.04,1455.35,725.65,157.7,19.4,0,14.1,0,16.8,0,1.2,0,0,0,1,0,0,0,1,0,0,0,22,0,32,0
8/24/2019,0,3291.98,618.44,323.2,111.02,21.6,0,12.7,0,17.2,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2019,458,6280.99,1125,669.96,177.23,20.5,0,13.7,0,17.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,29,0,48,0
8/26/2019,63418,9279.44,1496.1,764.27,196.59,21.2,0,10,0,15.6,0,2.4,0,0,0,0,0,0,0,0,0,0,0,28,0,32,0
8/27/2019,45066,10164.79,1744.47,811.13,193.93,23.8,0,12,0,17.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/28/2019,43348,9535.8,1621.73,730.52,183.31,23.9,0,12.5,0,18.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,29,0,32,0
8/29/2019,38646,9586.86,1782.75,810.66,227.03,26,0,12.9,0,19.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,11,0,35,0
8/30/2019,36376,7303.56,1414.43,659.11,219.8,22.9,0,16.4,0,19.7,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2019,2,3284.99,678.73,286.64,98.49,24.9,0,16.1,0,20.5,0,0,0,2.5,0,1,0,0,0,1,0,0,0,20,0,32,0
9/1/2019,0,5702.96,815.48,728.58,130.49,23.8,0,15.6,0,19.7,0,0,0,1.7,0,0,0,0,0,0,0,0,0,19,0,33,0
9/2/2019,8940,608,81.34,56.09,24,22.7,0,13.5,0,18.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,29,0,33,0
9/3/2019,68416,8949.81,1271.47,831.82,149.34,24.4,0,14.8,0,19.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
9/4/2019,42574,9105.74,1340.92,642.95,176.86,21.9,0,13.7,0,17.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2019,42515,9579.09,1474.99,750.24,160.79,22.3,0,11.4,0,16.9,0,1.1,0,0,0,0,0,0,0,0,0,0,0,30,0,32,0
9/6/2019,37604,7251.73,1119.5,617,173.7,27.6,0,13.6,0,20.6,0,0,0,2.6,0,0,0,0,0,0,0,0,0,13,0,33,0
9/7/2019,43,3252.94,494.93,301.09,98.03,20.2,0,14.9,0,17.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,13,0,33,0
9/8/2019,510,6314.91,733.22,675.48,142.22,19.1,0,14.1,0,16.6,0,1.4,0,0,0,9,0,0,0,9,0,0,0,9,0,32,0
9/9/2019,63164,9506.57,1039.35,864.49,257.46,19.4,0,14.5,0,17,0,1,0,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0
9/10/2019,44726,10411.68,1174.75,822.33,263.1,20,0,14.9,0,17.5,0,0.5,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0
9/11/2019,46165,9799.8,1018.84,728.5,304.22,20,0,12.7,0,16.4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,10,0,35,0
9/12/2019,38263,10348.65,1328.01,886.85,293.43,19.1,0,14.7,0,16.9,0,1.1,0,0,0,22,0,0,0,22,0,0,0,8,0,37,0
9/13/2019,38751,7416.85,923.53,599.1,301.81,19.8,0,13.8,0,16.8,0,1.2,0,0,0,7,0,0,0,7,0,0,0,16,0,35,0
9/14/2019,7,1599.96,223,209.12,39.88,16.8,0,13.7,0,15.3,0,2.7,0,0,0,9,0,0,0,9,0,0,0,15,0,46,0
9/15/2019,415,6236.95,793.58,650.19,186.26,18.1,0,12.8,0,15.5,0,2.5,0,0,0,2,0,0,0,2,0,0,0,16,0,37,0
9/16/2019,60199,9295.52,968.02,799.18,210.08,18.2,0,12.4,0,15.3,0,2.7,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
9/17/2019,44200,10144.03,990.39,819.37,197,15.6,0,12.9,0,14.3,0,3.7,0,0,0,13.8,0,0,0,13.8,0,0,0,7,0,50,0
9/18/2019,45102,9528.04,975.95,763.88,175.11,17.7,0,12,0,14.9,0,3.1,0,0,0,7.2,0,0,0,7.2,0,0,0,28,0,35,0
9/19/2019,38271,9577.8,1092.41,827.55,207.42,15.8,0,9.2,0,12.5,0,5.5,0,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0
9/20/2019,38185,7229.54,721.64,709.03,141.82,19,0,12.7,0,15.9,0,2.1,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0
9/21/2019,6,3271.62,437,326.88,110.21,19.6,0,12.6,0,16.1,0,1.9,0,0,0,2.8,0,0,0,2.8,0,0,0,0,0,0,0
9/22/2019,392,6229.49,704.21,652,157.69,16.2,0,13.8,0,15,0,3,0,0,0,30.4,0,0,0,30.4,0,0,0,0,0,0,0
9/23/2019,63829,9326.59,924.72,848.1,154.63,14.3,0,11.4,0,12.9,0,5.1,0,0,0,6.2,0,0,0,6.2,0,0,0,0,0,0,0
9/24/2019,47449,10154.57,992,767.84,160.48,17.7,0,12.1,0,14.9,0,3.1,0,0,0,0.8,0,0,0,0.8,0,0,0,21,0,32,0
9/25/2019,41416,9588.95,886.13,776.41,193.42,16.2,0,10.3,0,13.3,0,4.7,0,0,0,0.4,0,0,0,0.4,0,0,0,28,0,37,0
9/26/2019,37013,9588.31,985.89,832.27,136.55,17.3,0,12.5,0,14.9,0,3.1,0,0,0,7.2,0,0,0,7.2,0,0,0,28,0,55,0
9/27/2019,38013,7255.35,746.99,671.53,134.29,15,0,6.5,0,10.8,0,7.2,0,0,0,0.8,0,0,0,0.8,0,0,0,28,0,65,0
9/28/2019,20,3298,536.8,277.26,97.7,18.4,0,6.2,0,12.3,0,5.7,0,0,0,0,0,0,0,0,0,0,0,32,0,37,0
9/29/2019,658,6313.94,825.93,682.93,188,16.2,0,8,0,12.1,0,5.9,0,0,0,0,0,0,0,0,0,0,0,5,0,37,0
9/30/2019,63779,9400.74,905.49,843.57,182.06,14.7,0,3.6,0,9.2,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019,43006,10212.69,922.12,838.52,164.99,14.8,0,4.9,0,9.9,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/2019,41798,9549.85,799.65,726.45,225.75,15.2,0,7.3,0,11.3,0,6.7,0,0,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0
10/3/2019,38959,9574.9,919.06,663.91,275.58,16.1,0,10.3,0,13.2,0,4.8,0,0,0,1.6,0,0,0,1.6,0,0,0,13,0,39,0
10/4/2019,41363,7250.56,708.5,544.78,212.88,12.2,0,9.8,0,11,0,7,0,0,0,3.8,0,0,0,3.8,0,0,0,0,0,0,0
10/5/2019,2,3287.98,393,268.7,95.43,13.9,0,7.4,0,10.7,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/2019,510,6274.04,620.52,567.31,161.6,12.9,0,5.3,0,9.1,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2019,64480,9254.31,891.18,705.11,242.99,16.1,0,10,0,13.1,0,4.9,0,0,0,16.6,0,0,0,16.6,0,0,0,24,0,54,0
10/8/2019,42438,10153.68,994.08,719.41,235.3,11.9,0,2.7,0,7.3,0,10.7,0,0,0,0,0,0,0,0,0,0,0,28,0,54,0
10/9/2019,40919,9523.62,923.77,650.52,215.11,10.2,0,0.8,0,5.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2019,38158,9546.28,961.2,669.67,215.62,10.2,0,-0.7,0,4.8,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019,38478,7281.72,831.08,565.57,155.88,12.5,0,1.1,0,6.8,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019,4,3241.88,428.72,261.17,71.85,13.5,0,4.2,0,8.9,0,9.1,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0
10/13/2019,0,5612.4,782.3,699.07,217.37,13.3,0,6.2,0,9.8,0,8.2,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0
10/14/2019,14012,592,80,65.97,16,13.2,0,5.4,0,9.3,0,8.7,0,0,0,0,0,0,0,0,0,0,0,21,0,33,0
10/15/2019,68481,8947.93,999.87,716.59,137.33,11.7,0,6.6,0,9.2,0,8.8,0,0,0,6.6,0,0,0,6.6,0,0,0,7,0,39,0
10/16/2019,39904,9120.5,1130.15,588.44,161.18,13.2,0,8.2,0,10.7,0,7.3,0,0,0,14,0,0,0,14,0,0,0,14,0,55,0
10/17/2019,41017,9597.39,1265.14,668.91,200.62,14.5,0,8,0,11.3,0,6.7,0,0,0,9.2,0,0,0,9.2,0,0,0,17,0,46,0
10/18/2019,43649,7341.97,983.78,546.07,228.73,11.2,0,8.3,0,9.8,0,8.2,0,0,0,5,0,0,0,5,0,0,0,19,0,45,0
10/19/2019,16,3238.05,509.33,232.32,83.25,10.6,0,7.9,0,9.3,0,8.7,0,0,0,6.6,0,0,0,6.6,0,0,0,27,0,46,0
10/20/2019,491,6060.02,670.79,591.52,161.27,9.1,0,6.9,0,8,0,10,0,0,0,12.6,0,0,0,12.6,0,0,0,7,0,33,0
10/21/2019,61590,9399.7,1081.58,752.01,210.81,10.5,0,7.3,0,8.9,0,9.1,0,0,0,39.4,0,0,0,39.4,0,0,0,13,0,32,0
10/22/2019,48196,10179.03,1035.63,695.88,211.57,13.2,0,8,0,10.6,0,7.4,0,0,0,0,0,0,0,0,0,0,0,23,0,54,0
10/23/2019,44303,9677,894.05,640.81,226.77,11.9,0,2.9,0,7.4,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2019,47530,9687.92,1062.43,752.48,244.21,13.4,0,7.2,0,10.3,0,7.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10/25/2019,44082,7510.49,750.32,652.61,237.56,12.8,0,8,0,10.4,0,7.6,0,0,0,3.6,0,0,0,3.6,0,0,0,27,0,84,0
10/26/2019,1,3269.99,320.5,268.07,119.58,11.9,0,2.4,0,7.2,0,10.8,0,0,0,0,0,0,0,0,0,0,0,29,0,39,0
10/27/2019,532,6015.99,908.99,724.52,180.04,10.8,0,-0.5,0,5.2,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2019,70945,9487.59,932.01,790.05,255.13,9.7,0,1.3,0,5.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,28,0,32,0
10/29/2019,46240,10300.37,990.79,737.96,242.04,9,0,1.6,0,5.3,0,12.7,0,0,0,0,0,0,0,0,0,0,0,11,0,41,0
10/30/2019,42712,9660.86,868.23,671.36,227.24,8.9,0,-1.8,0,3.6,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2019,39676,9644.96,1222.99,868.63,289.77,9.2,0,1.3,0,5.3,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019,35270,7628.69,911.93,659.54,186.26,10.5,0,-1,0,4.8,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2019,9,3255.97,315.87,266.6,112.12,9.8,0,0.1,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/3/2019,564,6030.04,526.1,590.46,262.69,8.8,0,1.1,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/4/2019,60675,9448.57,731.99,662.31,277.62,9.4,0,1.7,0,5.6,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2019,45560,10287.05,717.67,688.94,222.25,10.3,0,3.1,0,6.7,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2019,43488,9632.04,747.93,591.17,226.04,10.7,0,0.8,0,5.8,0,12.2,0,0,0,0,0,0,0,0,0,0,0,30,0,35,0
11/7/2019,37746,9649.28,801.6,607.87,231.7,10.4,0,1.5,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/2019,39917,7653.61,635.53,481.69,232.9,11.9,0,2.5,0,7.2,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/2019,53,3328.12,269.07,217.99,125.98,10.4,0,8.1,0,9.3,0,8.7,0,0,0,8.2,0,0,0,8.2,0,0,0,0,0,0,0
11/10/2019,5310,5392.72,660.93,558.48,192.85,11.2,0,4,0,7.6,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019,900,608,56,78.46,0,9.6,0,2.4,0,6,0,12,0,0,0,0.4,0,0,0,0.4,0,0,0,31,0,33,0
11/12/2019,80187,8963.19,958.18,633.58,157.49,9.4,0,8,0,8.7,0,9.3,0,0,0,17.1,0,0,0,17.1,0,0,0,0,0,0,0
11/13/2019,52271,9261.05,992.37,657.19,174.63,11.9,0,3.7,0,7.8,0,10.2,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0
11/14/2019,46746,9666.62,1077.53,631.42,189.22,12.8,0,2.8,0,7.8,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/2019,45695,7572.98,835,492.96,210.5,13.5,0,4.9,0,9.2,0,8.8,0,0,0,9.2,0,0,0,9.2,0,0,0,0,0,0,0
11/16/2019,55,3323.99,344,286.93,103.71,10.4,0,5.6,0,8,0,10,0,0,0,8.4,0,0,0,8.4,0,0,0,0,0,0,0
11/17/2019,2200,6574.16,650.58,633.23,188.87,13,0,7.3,0,10.2,0,7.8,0,0,0,18.6,0,0,0,18.6,0,0,0,11,0,46,0
11/18/2019,74615,8746.18,779.45,664.79,274.29,10.6,0,8.1,0,9.4,0,8.6,0,0,0,11.8,0,0,0,11.8,0,0,0,0,0,0,0
11/19/2019,50563,9770.05,752.27,728.31,269.03,10.4,0,3.4,0,6.9,0,11.1,0,0,0,2,0,0,0,2,0,0,0,29,0,42,0
11/20/2019,48530,9558.88,661.09,674.02,218.47,9.4,0,-0.7,0,4.4,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/2019,47193,9509.53,745.11,616.42,217.97,8.4,0,-1,0,3.7,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/2019,42896,7255.66,566.25,505.7,124.15,7.7,0,-1.6,0,3.1,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2019,309,4460.98,274.98,398.83,101.57,9.8,0,5.2,0,7.5,0,10.5,0,0,0,1.2,0,0,0,1.2,0,0,0,15,0,45,0
11/24/2019,17491,6543.12,308.71,639.53,205.33,11.3,0,3.1,0,7.2,0,10.8,0,0,0,0,0,0,0,0,0,0,0,27,0,58,0
11/25/2019,73347,8637.22,251.58,664.63,215.22,7.6,0,2.2,0,4.9,0,13.1,0,0,0,3.8,0,0,0,3.8,0,0,0,29,0,41,0
11/26/2019,47466,9690.12,189.75,719.85,279.39,6.8,0,0.7,0,3.8,0,14.2,0,0,0,4.8,0,0,0,4.8,0,0,0,4,0,33,0
11/27/2019,50925,9715.54,191.43,707.11,215.58,8.1,0,0.2,0,4.2,0,13.8,0,0,0,0,0,0,0,0,0,0,0,5,0,52,0
11/28/2019,49291,9666.07,287.23,752.24,278.89,6.1,0,-4.5,0,0.8,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2019,55120,7305.95,256.5,615.7,238.27,4.5,0,-5.2,0,-0.4,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2019,980,4575.94,120,453.8,143.48,4.5,0,-5.5,0,-0.5,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,29151,6540.41,254.5,711.8,168.53,4.4,0,-5,0,-0.3,0,18.3,0,0,0,6.4,0,0,0,6.4,0,0,0,0,0,0,0
12/2/2019,85546,8621.09,142.5,677.83,291.41,4.7,0,2.4,0,3.6,0,14.4,0,0,0,9.6,0,0,0,9.6,0,0,0,0,0,0,0
12/3/2019,63971,9736.11,194,727.31,260.94,9.1,0,4.7,0,6.9,0,11.1,0,0,0,1.4,0,0,0,1.4,0,0,0,0,0,0,0
12/4/2019,60998,9686.87,154.45,727.48,210.35,9,0,6.1,0,7.6,0,10.4,0,0,0,4.8,0,0,0,4.8,0,0,0,29,0,39,0
12/5/2019,63206,9649.98,176.35,722.1,233.61,7.5,0,0.7,0,4.1,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2019,59362,7308.97,157.5,505.51,222.33,9.3,0,4.8,0,7.1,0,10.9,0,0,0,7.4,0,0,0,7.4,0,0,0,0,0,0,0
12/7/2019,5164,4555.18,126,433.51,163.9,9.4,0,7.5,0,8.5,0,9.5,0,0,0,4.4,0,0,0,4.4,0,0,0,0,0,0,0
12/8/2019,38891,6561.04,123.3,650.27,245.08,8.4,0,5.1,0,6.8,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2019,102848,8634.03,65.9,684.45,232.99,7.3,0,2.2,0,4.8,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2019,76853,9706.23,80.51,677.24,250.58,6.1,0,0,0,3.1,0,14.9,0,0,0,3,0,0,0,3,0,0,0,7,0,33,0
